"Student","StepID","Correct","KC_1","KC_27","KC_24","KC_14","KC_22","KC_20","KC_21"
"stu49",3691,1,0,0,0,0,0,1,0
"stu49",3696,0,0,0,0,0,0,1,0
"stu49",3697,1,0,0,0,0,0,1,0
"stu49",3708,1,0,0,0,0,0,1,0
"stu49",3731,1,0,0,0,0,1,0,1
"stu49",3737,1,0,0,1,0,0,0,0
"stu49",3740,0,0,0,1,0,0,0,0
"stu49",3741,1,0,0,1,0,0,0,0
"stu49",3747,0,0,0,1,0,0,0,0
"stu49",3750,1,0,0,1,0,0,0,0
"stu49",3763,0,0,0,1,0,0,0,0
"stu49",3764,1,0,0,1,0,0,0,0
"stu49",3768,0,0,0,1,0,1,0,1
"stu49",3769,1,0,0,1,0,1,0,1
"stu49",3791,1,0,0,1,0,0,0,0
"stu49",3793,1,0,0,1,0,0,0,0
"stu49",3906,1,0,0,0,0,0,0,1
"stu49",3917,0,0,0,0,0,0,1,0
"stu49",3918,1,0,0,0,0,0,1,0
"stu49",3937,1,0,0,1,0,0,0,0
"stu49",3967,1,0,0,0,0,0,1,0
"stu49",3980,1,0,0,0,0,0,1,0
"stu49",3983,0,0,0,0,0,0,1,0
"stu49",3984,1,0,0,0,0,0,1,0
"stu49",3988,0,0,0,0,0,0,1,0
"stu49",3989,1,0,0,0,0,0,1,0
"stu49",3995,1,0,0,0,0,0,1,0
"stu49",4000,1,0,0,0,0,0,1,0
"stu49",4006,1,0,0,0,1,0,0,0
"stu49",4016,1,0,0,0,0,0,1,0
"stu49",4021,1,0,0,0,0,0,1,0
"stu49",4029,1,0,0,0,0,0,1,0
"stu49",4046,1,0,0,1,0,0,1,0
"stu49",4052,1,0,0,1,0,0,1,0
"stu49",4136,0,0,0,0,0,1,0,0
"stu49",4137,1,0,0,0,0,1,0,0
"stu49",4166,1,0,0,0,0,1,0,0
"stu49",4195,1,0,0,0,0,1,0,0
"stu49",4203,1,0,0,0,0,1,0,0
"stu49",4216,1,0,0,0,0,1,0,0
"stu49",4224,1,0,0,0,0,1,0,0
"stu49",4231,1,0,0,0,0,1,0,0
"stu49",4238,1,0,0,0,0,1,0,0
"stu49",4241,1,0,0,0,0,1,0,0
"stu49",4242,1,0,0,0,0,1,0,0
"stu49",4244,1,0,0,0,0,1,0,0
"stu49",4245,1,0,0,0,0,1,0,0
"stu49",4263,1,0,0,0,0,1,0,0
"stu49",4270,1,0,0,0,0,1,0,0
"stu49",4276,1,0,0,0,0,1,0,0
"stu49",4294,1,0,0,0,0,1,0,0
"stu49",4300,1,0,0,0,0,1,0,0
"stu49",4305,1,0,0,0,0,1,0,0
"stu49",4306,1,0,0,0,0,1,0,0
"stu49",4428,1,0,0,0,1,0,0,0
"stu49",4430,1,0,0,0,1,0,0,0
"stu49",4432,1,0,0,0,1,0,0,0
"stu49",4466,1,0,0,0,1,0,0,0
"stu49",4473,1,0,0,0,1,0,0,0
"stu49",4510,0,0,0,0,1,0,0,0
"stu49",4511,1,0,0,0,1,0,0,0
"stu49",4544,0,0,0,0,1,0,0,0
"stu49",4545,1,0,0,0,1,0,0,0
"stu49",4624,1,0,0,0,1,0,0,0
"stu49",4673,1,0,0,0,1,0,0,0
"stu49",4784,0,0,0,0,0,0,1,0
"stu49",4786,1,0,0,0,0,0,1,0
"stu49",4787,1,0,0,0,0,0,1,0
"stu49",4797,1,0,0,0,0,0,1,0
"stu49",4830,1,0,0,0,0,0,1,0
"stu49",4848,1,0,0,0,0,0,1,0
"stu49",4865,1,0,0,0,0,0,1,0
"stu49",4892,1,0,0,0,0,0,1,0
"stu49",4914,1,0,0,0,0,0,1,0
"stu49",4930,1,0,0,0,0,0,1,0
"stu49",4957,1,0,0,0,0,0,1,0
"stu49",4973,1,0,0,0,0,0,1,0
"stu49",5049,1,0,0,0,0,0,1,0
"stu49",5057,0,0,0,0,0,0,1,0
"stu49",5065,1,0,0,0,0,0,1,0
"stu49",5066,1,0,0,0,0,0,1,0
"stu497",477,1,0,1,0,0,0,0,0
"stu497",484,1,0,1,0,0,0,0,0
"stu497",485,1,0,1,0,0,0,0,0
"stu497",506,1,0,0,0,0,0,1,0
"stu497",538,1,0,0,0,0,0,0,1
"stu497",597,1,0,0,0,0,1,0,0
"stu497",686,1,0,0,0,0,1,0,0
"stu497",698,1,0,0,0,0,1,0,0
"stu497",712,1,0,0,0,0,0,0,1
"stu497",740,1,0,0,1,0,0,0,0
"stu497",757,1,0,0,1,0,0,0,0
"stu497",800,1,0,0,0,0,0,0,1
"stu497",808,1,0,0,0,0,0,0,1
"stu497",863,1,0,0,0,0,1,0,0
"stu497",904,1,0,0,1,0,0,0,0
"stu497",927,1,0,0,0,0,1,0,0
"stu497",939,1,0,1,0,0,0,0,0
"stu497",974,1,0,0,1,0,0,0,0
"stu497",1492,0,1,0,0,0,0,0,0
"stu497",1494,1,1,0,0,0,0,0,0
"stu497",1499,1,1,0,0,0,0,0,0
"stu497",1738,1,0,0,0,0,0,0,1
"stu497",1821,1,0,0,0,1,0,0,0
"stu497",1873,1,0,0,1,0,0,0,0
"stu497",1901,1,0,0,0,0,0,1,0
"stu497",1928,1,0,0,0,0,0,1,0
"stu497",1929,1,0,0,0,0,0,1,0
"stu497",1934,1,0,0,1,0,0,0,0
"stu497",1943,1,0,0,0,0,0,1,0
"stu497",1957,1,0,0,0,0,0,1,0
"stu497",1968,1,0,0,0,0,0,0,1
"stu497",1996,1,0,0,0,0,0,0,1
"stu497",2002,1,0,0,1,0,0,0,0
"stu497",2006,1,0,0,0,0,0,0,1
"stu497",2015,1,0,0,0,0,0,0,1
"stu497",2018,1,0,0,0,0,0,0,1
"stu497",2030,1,0,0,1,0,0,0,0
"stu497",2034,1,0,0,1,0,0,0,0
"stu497",2038,1,0,0,1,0,0,0,0
"stu497",2074,1,0,0,1,0,0,0,0
"stu497",2083,1,0,1,0,0,0,0,0
"stu497",2088,1,0,1,0,0,0,0,0
"stu497",2092,1,0,1,0,0,0,0,0
"stu497",2096,1,1,0,0,0,0,0,0
"stu497",2114,1,0,1,0,0,0,0,0
"stu497",2140,1,0,1,0,0,0,0,0
"stu497",2145,1,0,0,1,0,0,0,0
"stu497",2202,1,0,0,1,0,0,0,1
"stu497",2214,1,0,0,0,0,0,0,1
"stu497",2239,1,0,0,0,0,0,1,0
"stu497",2267,1,0,0,1,0,0,0,0
"stu497",2274,1,0,0,1,0,0,0,0
"stu497",2300,1,0,0,1,0,0,0,0
"stu497",2306,1,0,0,1,0,0,0,0
"stu497",2327,1,0,0,1,0,0,0,0
"stu497",2355,1,0,0,1,0,0,0,0
"stu497",2374,1,0,0,0,0,0,1,0
"stu497",2375,1,0,0,0,0,0,1,0
"stu497",2381,1,0,0,1,0,0,0,0
"stu497",2622,1,1,0,0,0,0,0,0
"stu497",2624,1,0,0,0,1,0,0,0
"stu497",2630,1,0,0,0,1,0,0,0
"stu497",2634,0,0,0,0,1,0,0,0
"stu497",2735,1,0,0,1,0,0,0,0
"stu497",2739,1,0,1,0,0,0,0,0
"stu497",2743,1,0,0,1,0,0,0,0
"stu497",2748,1,0,0,0,0,0,1,0
"stu497",2757,1,0,0,0,0,0,0,1
"stu497",2761,1,0,1,0,0,0,0,0
"stu497",2770,1,0,0,1,0,0,0,0
"stu497",2774,0,0,0,1,0,0,0,0
"stu497",2815,1,1,0,0,0,0,0,0
"stu497",2817,1,1,0,0,0,0,0,0
"stu497",2851,1,0,0,0,0,0,1,0
"stu497",2872,1,0,0,0,0,0,1,0
"stu497",2875,1,0,0,0,0,0,1,0
"stu497",2882,0,0,0,0,0,0,1,0
"stu497",2894,1,0,0,0,0,0,1,0
"stu497",2901,1,0,0,0,0,0,1,0
"stu497",2915,1,0,0,0,0,0,1,0
"stu497",2923,1,0,0,0,0,0,0,1
"stu497",2930,1,0,0,0,0,0,0,1
"stu497",2956,1,0,0,0,0,0,0,1
"stu497",2983,1,0,0,1,0,0,0,0
"stu497",3022,1,0,0,1,0,0,0,0
"stu497",3046,0,0,0,1,0,0,0,0
"stu497",3075,0,0,0,1,0,0,1,1
"stu497",3084,0,0,0,0,0,0,1,0
"stu497",3088,1,0,0,0,0,0,0,1
"stu497",3106,1,0,1,0,0,0,0,0
"stu497",3112,1,0,1,0,0,0,0,0
"stu497",3133,1,0,1,0,0,0,0,0
"stu497",3138,0,0,1,0,0,0,0,0
"stu497",3148,1,1,0,0,0,0,0,0
"stu497",3150,1,0,0,1,0,0,0,0
"stu497",3198,0,0,0,1,0,0,0,0
"stu497",3218,1,0,0,0,0,0,1,0
"stu497",3251,1,0,0,0,0,0,1,0
"stu497",3265,1,0,0,0,0,0,0,1
"stu497",3318,0,0,0,0,0,0,0,1
"stu497",3343,1,0,0,0,0,0,0,1
"stu497",3349,1,0,0,0,0,0,0,1
"stu497",3355,1,0,0,0,0,0,0,1
"stu497",3367,0,0,0,0,0,0,0,1
"stu497",3385,0,0,0,0,0,0,0,1
"stu497",3388,1,0,0,0,0,0,0,1
"stu497",3389,1,0,0,0,0,0,0,1
"stu497",3390,1,0,0,0,0,0,0,1
"stu497",3393,1,0,0,0,0,0,0,1
"stu497",3412,1,0,0,0,0,0,0,1
"stu497",3431,1,0,0,0,0,0,0,1
"stu497",3450,1,0,0,0,0,0,0,1
"stu497",3468,1,0,0,0,0,0,0,1
"stu497",3471,1,0,0,0,0,0,0,1
"stu497",3483,0,0,0,0,0,0,0,1
"stu497",3488,1,0,0,0,0,0,1,0
"stu497",3494,1,0,0,0,0,0,1,0
"stu497",3500,1,0,0,0,0,0,0,1
"stu497",3646,0,0,0,0,0,0,1,0
"stu497",3675,1,0,0,0,0,0,1,0
"stu497",3683,1,0,0,0,0,0,1,0
"stu497",3696,0,0,0,0,0,0,1,0
"stu497",3731,1,0,0,0,0,1,0,1
"stu497",3734,1,0,0,1,0,0,0,0
"stu497",3763,0,0,0,1,0,0,0,0
"stu497",3768,0,0,0,1,0,1,0,1
"stu497",3773,0,0,0,0,0,0,0,1
"stu497",3786,1,0,0,1,0,0,0,0
"stu497",3788,1,0,0,1,0,0,0,0
"stu497",3818,1,0,0,1,0,0,1,0
"stu497",3823,1,0,0,0,0,0,1,0
"stu497",3828,1,0,0,1,0,0,0,0
"stu497",3903,1,0,0,0,0,0,0,1
"stu497",3909,0,0,0,0,0,0,0,1
"stu497",3937,1,0,0,1,0,0,0,0
"stu497",3939,1,0,0,1,0,0,0,0
"stu497",3940,1,0,0,0,0,0,1,0
"stu497",4006,1,0,0,0,1,0,0,0
"stu497",4016,1,0,0,0,0,0,1,0
"stu497",4021,1,0,0,0,0,0,1,0
"stu497",4027,0,0,0,0,0,0,1,0
"stu497",4031,1,0,0,0,0,0,1,0
"stu497",4046,1,0,0,1,0,0,1,0
"stu497",4047,1,0,0,0,0,0,1,0
"stu497",4048,1,0,0,1,0,0,0,0
"stu497",4055,1,0,0,1,0,0,1,0
"stu497",4060,1,0,0,1,0,0,1,0
"stu497",4135,1,0,0,0,0,1,0,0
"stu497",4182,1,0,0,0,0,1,0,0
"stu497",4207,0,0,0,0,0,1,0,0
"stu497",4210,1,0,0,0,0,1,0,0
"stu497",4219,1,0,0,0,0,1,0,0
"stu497",4224,1,0,0,0,0,1,0,0
"stu497",4241,1,0,0,0,0,1,0,0
"stu497",4247,1,0,0,0,0,1,0,0
"stu497",4257,1,0,0,0,0,1,0,0
"stu497",4264,1,0,0,0,0,1,0,0
"stu497",4272,1,0,0,0,0,1,0,0
"stu497",4288,1,0,0,0,0,1,0,0
"stu497",4296,1,0,0,0,0,1,0,0
"stu497",4301,1,0,0,0,0,1,0,0
"stu497",4303,1,0,0,0,0,1,0,0
"stu497",4304,1,0,0,0,0,1,0,0
"stu497",4307,1,0,0,0,0,1,0,0
"stu497",4308,1,0,0,0,0,1,0,0
"stu497",4428,1,0,0,0,1,0,0,0
"stu497",4430,1,0,0,0,1,0,0,0
"stu497",4440,1,0,0,0,1,0,0,0
"stu497",4444,1,0,0,0,1,0,0,0
"stu497",4475,1,0,0,0,1,0,0,0
"stu497",4509,1,0,0,0,1,0,0,0
"stu497",4545,1,0,0,0,1,0,0,0
"stu497",4555,1,0,0,0,1,0,0,0
"stu497",4626,0,0,0,0,1,0,0,0
"stu497",4628,1,0,0,0,1,0,0,0
"stu497",4672,1,0,0,0,1,0,0,0
"stu497",4784,0,0,0,0,0,0,1,0
"stu497",4786,1,0,0,0,0,0,1,0
"stu497",4792,1,0,0,0,0,0,1,0
"stu497",4851,1,0,0,0,0,0,1,0
"stu497",4870,1,0,0,0,0,0,1,0
"stu497",4930,1,0,0,0,0,0,1,0
"stu497",4957,1,0,0,0,0,0,1,0
"stu497",4975,1,0,0,0,0,0,1,0
"stu497",5064,1,0,0,0,0,0,1,0
"stu5",467,0,0,0,1,0,0,0,0
"stu5",468,1,0,0,1,0,0,0,0
"stu5",484,1,0,1,0,0,0,0,0
"stu5",485,1,0,1,0,0,0,0,0
"stu5",488,1,0,0,0,0,0,1,0
"stu5",492,1,0,0,0,0,0,0,1
"stu5",494,1,0,0,0,0,0,0,1
"stu5",500,0,0,0,0,0,1,0,0
"stu5",507,0,0,0,0,0,0,1,0
"stu5",518,1,0,0,0,0,0,1,0
"stu5",531,1,0,0,0,0,0,1,0
"stu5",536,0,0,0,0,0,0,1,0
"stu5",537,1,0,0,0,0,0,1,0
"stu5",538,1,0,0,0,0,0,0,1
"stu5",545,1,0,0,0,0,0,0,1
"stu5",546,0,0,0,0,0,0,0,1
"stu5",549,1,0,0,0,0,0,0,1
"stu5",550,1,0,0,0,0,0,0,1
"stu5",553,1,0,0,0,0,0,0,1
"stu5",585,1,0,0,0,0,1,0,0
"stu5",593,0,0,0,0,0,1,0,0
"stu5",597,1,0,0,0,0,1,0,0
"stu5",601,1,0,0,0,0,1,0,0
"stu5",604,0,0,0,0,0,1,0,0
"stu5",619,1,0,0,0,0,1,0,0
"stu5",621,1,0,0,0,0,1,0,0
"stu5",624,0,0,0,0,0,1,0,0
"stu5",625,1,0,0,0,0,1,0,0
"stu5",626,1,0,0,1,0,0,0,0
"stu5",635,0,0,0,1,0,0,0,0
"stu5",656,0,0,0,1,0,0,0,0
"stu5",657,1,0,0,1,0,0,0,0
"stu5",686,1,0,0,0,0,1,0,0
"stu5",688,1,0,0,0,0,1,0,0
"stu5",698,1,0,0,0,0,1,0,0
"stu5",700,1,0,1,0,0,0,0,0
"stu5",704,1,0,1,0,0,0,0,0
"stu5",709,1,0,0,0,0,0,0,1
"stu5",712,1,0,0,0,0,0,0,1
"stu5",718,1,0,0,1,0,0,0,0
"stu5",729,1,0,0,1,0,0,0,0
"stu5",738,1,0,0,1,0,0,0,0
"stu5",743,1,0,0,1,0,0,0,0
"stu5",746,1,0,0,1,0,0,0,0
"stu5",757,1,0,0,1,0,0,0,0
"stu5",774,1,0,0,0,0,0,1,0
"stu5",794,1,0,0,0,0,0,1,0
"stu5",804,1,0,0,0,0,0,0,1
"stu5",805,0,0,0,0,0,0,0,1
"stu5",806,1,0,0,0,0,0,0,1
"stu5",808,1,0,0,0,0,0,0,1
"stu5",863,1,0,0,0,0,1,0,0
"stu5",871,0,0,0,0,0,1,0,0
"stu5",873,1,0,0,0,0,1,0,0
"stu5",902,1,0,0,1,0,0,0,1
"stu5",907,0,0,0,1,0,0,0,0
"stu5",908,1,0,0,1,0,0,0,0
"stu5",925,1,0,0,0,0,1,0,0
"stu5",933,0,0,1,0,0,0,0,0
"stu5",934,1,0,0,0,0,0,1,0
"stu5",939,1,0,1,0,0,0,0,0
"stu5",957,0,0,1,0,0,0,0,0
"stu5",972,1,0,0,1,0,0,0,0
"stu5",977,1,0,0,1,0,0,0,0
"stu5",984,1,0,0,1,0,0,0,1
"stu5",992,1,0,0,1,0,0,0,0
"stu5",1030,1,0,0,0,0,0,1,0
"stu5",1038,1,0,0,0,0,0,1,0
"stu5",1074,1,0,0,0,0,1,0,0
"stu5",1111,1,0,0,0,0,0,0,1
"stu5",1113,1,0,0,0,0,0,0,1
"stu5",1116,1,0,0,0,0,0,0,1
"stu5",1303,1,0,0,0,0,0,1,0
"stu5",1305,1,0,0,0,0,0,1,0
"stu5",1310,1,0,0,1,0,0,0,0
"stu5",1313,1,0,0,1,0,0,0,0
"stu5",1314,1,0,1,0,0,0,0,0
"stu5",1323,1,0,0,1,0,0,0,0
"stu5",1324,1,0,0,1,0,0,0,0
"stu5",1414,1,0,0,0,0,0,1,0
"stu5",1415,1,0,0,1,0,0,0,0
"stu5",1416,1,0,0,1,0,0,0,0
"stu5",1429,1,0,0,0,0,1,0,0
"stu5",1443,0,0,0,0,0,1,0,1
"stu5",1486,1,1,0,0,0,0,0,0
"stu5",1558,1,0,1,0,0,0,0,0
"stu5",1566,1,0,1,0,0,0,0,0
"stu5",1732,1,0,0,0,0,0,0,1
"stu5",1863,1,0,0,1,0,0,0,0
"stu5",1864,1,0,0,1,0,0,0,0
"stu5",1876,1,0,0,1,0,0,0,0
"stu5",1891,1,0,0,1,0,0,0,0
"stu5",1899,1,0,0,0,0,0,1,0
"stu5",1902,1,0,0,0,0,0,1,0
"stu5",1906,1,0,0,0,0,0,1,0
"stu5",1908,1,0,0,0,0,0,1,0
"stu5",1913,1,0,0,0,0,0,1,0
"stu5",1921,1,0,0,0,0,0,1,0
"stu5",1937,1,0,0,0,0,0,1,0
"stu5",1966,1,0,0,0,0,0,0,1
"stu5",1970,0,0,0,0,0,0,0,1
"stu5",1972,1,0,0,0,0,0,0,1
"stu5",1975,1,0,0,0,0,0,0,1
"stu5",1977,1,0,0,0,0,0,0,1
"stu5",1980,1,0,0,0,0,0,0,1
"stu5",1989,0,0,0,0,0,0,0,1
"stu5",1990,1,0,0,0,0,0,0,1
"stu5",1994,1,0,0,0,0,0,0,1
"stu5",1998,0,0,0,0,0,0,0,1
"stu5",1999,1,0,0,0,0,0,0,1
"stu5",2027,1,0,0,1,0,0,0,0
"stu5",2039,1,0,0,1,0,0,0,0
"stu5",2040,0,0,0,1,0,0,0,0
"stu5",2041,1,0,0,1,0,0,0,0
"stu5",2044,1,0,0,1,0,0,0,0
"stu5",2046,1,0,0,1,0,0,0,0
"stu5",2049,1,0,0,1,0,0,0,0
"stu5",2051,0,0,0,1,0,0,0,0
"stu5",2052,1,0,0,1,0,0,0,0
"stu5",2074,1,0,0,1,0,0,0,0
"stu5",2083,1,0,1,0,0,0,0,0
"stu5",2085,1,0,1,0,0,0,0,0
"stu5",2088,1,0,1,0,0,0,0,0
"stu5",2091,1,0,1,0,0,0,0,0
"stu5",2111,1,1,0,0,0,0,0,0
"stu5",2112,1,0,1,0,0,0,0,0
"stu5",2114,1,0,1,0,0,0,0,0
"stu5",2123,1,0,1,0,0,0,0,0
"stu5",2140,1,0,1,0,0,0,0,0
"stu5",2145,1,0,0,1,0,0,0,0
"stu5",2149,1,0,0,1,0,0,0,0
"stu5",2152,1,0,0,1,0,0,0,0
"stu5",2193,1,0,0,0,0,0,0,1
"stu5",2200,1,0,0,1,0,0,0,0
"stu5",2202,1,0,0,1,0,0,0,1
"stu5",2219,1,0,0,0,0,0,1,0
"stu5",2224,0,0,0,0,0,0,1,0
"stu5",2226,1,0,0,0,0,0,1,0
"stu5",2239,1,0,0,0,0,0,1,0
"stu5",2267,1,0,0,1,0,0,0,0
"stu5",2270,0,0,0,1,0,0,0,0
"stu5",2271,1,0,0,1,0,0,0,0
"stu5",2272,1,0,0,1,0,0,0,0
"stu5",2274,1,0,0,1,0,0,0,0
"stu5",2279,1,0,0,0,0,0,1,0
"stu5",2300,1,0,0,1,0,0,0,0
"stu5",2301,0,0,0,1,0,0,0,0
"stu5",2306,1,0,0,1,0,0,0,0
"stu5",2308,1,0,0,1,0,0,0,0
"stu5",2310,1,0,0,1,0,0,0,0
"stu5",2314,1,0,0,0,0,0,1,0
"stu5",2316,1,0,0,0,0,0,1,0
"stu5",2327,1,0,0,1,0,0,0,0
"stu5",2340,0,0,0,0,0,0,0,1
"stu5",2349,1,0,0,0,0,0,0,1
"stu5",2426,1,0,0,1,0,0,0,0
"stu5",2432,1,0,0,0,0,0,1,0
"stu5",2438,1,0,0,0,0,0,1,0
"stu5",2460,1,0,0,0,0,0,0,1
"stu5",2464,1,0,0,0,0,0,0,1
"stu5",2476,1,0,0,0,0,0,1,1
"stu5",2477,1,0,0,1,0,0,0,0
"stu5",2478,1,0,0,1,0,0,0,1
"stu5",2479,1,0,0,0,0,0,1,0
"stu5",2480,1,0,0,1,0,0,0,0
"stu5",2566,1,0,1,1,0,0,1,1
"stu5",2622,1,1,0,0,0,0,0,0
"stu5",2624,1,0,0,0,1,0,0,0
"stu5",2631,0,0,0,0,1,0,0,0
"stu5",2634,0,0,0,0,1,0,0,0
"stu5",2636,1,0,0,0,1,0,0,0
"stu5",2735,1,0,0,1,0,0,0,0
"stu5",2736,0,0,0,1,0,0,0,0
"stu5",2737,1,0,0,1,0,0,0,0
"stu5",2740,0,0,1,0,0,0,0,0
"stu5",2741,1,0,1,0,0,0,0,0
"stu5",2744,0,0,0,1,0,0,0,0
"stu5",2745,1,0,0,1,0,0,0,0
"stu5",2748,1,0,0,0,0,0,1,0
"stu5",2757,1,0,0,0,0,0,0,1
"stu5",2758,0,0,0,0,0,0,0,1
"stu5",2759,1,0,0,0,0,0,0,1
"stu5",2761,1,0,1,0,0,0,0,0
"stu5",2770,1,0,0,1,0,0,0,0
"stu5",2772,1,0,0,1,0,0,0,0
"stu5",2774,0,0,0,1,0,0,0,0
"stu5",2811,1,1,0,0,0,0,0,0
"stu5",2816,0,1,0,0,0,0,0,0
"stu5",2817,1,1,0,0,0,0,0,0
"stu5",2841,0,1,0,0,0,0,0,0
"stu5",2847,1,1,0,0,0,0,0,0
"stu5",2852,0,0,0,0,0,0,1,0
"stu5",2855,1,0,0,0,0,0,1,0
"stu5",2858,1,0,0,0,0,0,1,0
"stu5",2859,1,0,0,0,0,0,1,0
"stu5",2861,1,0,0,0,0,0,1,0
"stu5",2872,1,0,0,0,0,0,1,0
"stu5",2894,1,0,0,0,0,0,1,0
"stu5",2914,1,0,0,0,0,0,1,0
"stu5",2915,1,0,0,0,0,0,1,0
"stu5",2924,0,0,0,0,0,0,0,1
"stu5",2928,0,0,0,0,0,0,0,1
"stu5",2930,1,0,0,0,0,0,0,1
"stu5",2936,1,0,0,0,0,0,0,1
"stu5",2937,1,0,0,0,0,0,0,1
"stu5",2960,1,0,0,0,0,0,0,1
"stu5",2984,0,0,0,1,0,0,0,0
"stu5",2987,1,0,0,1,0,0,0,0
"stu5",2988,0,0,0,1,0,0,0,0
"stu5",2989,1,0,0,1,0,0,0,0
"stu5",3006,1,0,0,1,0,0,0,0
"stu5",3022,1,0,0,1,0,0,0,0
"stu5",3049,1,0,0,1,0,0,0,0
"stu5",3060,1,0,1,0,0,0,0,0
"stu5",3075,0,0,0,1,0,0,1,1
"stu5",3083,1,0,0,0,0,0,1,0
"stu5",3088,1,0,0,0,0,0,0,1
"stu5",3098,0,0,0,1,0,0,0,0
"stu5",3106,1,0,1,0,0,0,0,0
"stu5",3113,0,0,1,0,0,0,0,0
"stu5",3120,1,0,1,0,0,0,0,0
"stu5",3122,1,0,1,0,0,0,0,0
"stu5",3125,0,0,1,0,0,0,0,0
"stu5",3129,1,0,1,0,0,0,0,0
"stu5",3137,1,0,1,0,0,0,0,0
"stu5",3141,1,1,0,0,0,0,0,0
"stu5",3142,1,0,1,0,0,0,0,0
"stu5",3151,0,0,0,1,0,0,0,0
"stu5",3152,1,0,0,1,0,0,0,0
"stu5",3161,1,0,1,0,0,0,0,0
"stu5",3162,1,0,1,0,0,0,0,0
"stu5",3167,0,0,1,0,0,0,0,0
"stu5",3200,1,0,0,1,0,0,0,0
"stu5",3202,1,0,0,1,0,0,0,0
"stu5",3213,1,0,0,1,0,0,0,0
"stu5",3218,1,0,0,0,0,0,1,0
"stu5",3221,1,0,0,0,0,0,1,0
"stu5",3225,1,0,0,0,0,0,1,0
"stu5",3227,0,0,0,0,0,0,1,0
"stu5",3236,1,0,0,0,0,0,1,0
"stu5",3266,0,0,0,0,0,0,0,1
"stu5",3268,1,0,0,0,0,0,0,1
"stu5",3270,1,0,0,0,0,0,0,1
"stu5",3281,1,0,0,0,0,0,0,1
"stu5",3312,1,0,0,0,0,0,0,1
"stu5",3313,0,0,0,0,0,0,0,1
"stu5",3317,1,0,0,0,0,0,0,1
"stu5",3320,1,0,0,0,0,0,0,1
"stu5",3326,1,0,0,0,0,0,1,0
"stu5",3329,1,0,0,0,0,0,1,0
"stu5",3340,1,0,0,0,0,0,0,1
"stu5",3343,1,0,0,0,0,0,0,1
"stu5",3346,1,0,0,0,0,0,0,1
"stu5",3349,1,0,0,0,0,0,0,1
"stu5",3356,0,0,0,0,0,0,0,1
"stu5",3357,1,0,0,0,0,0,0,1
"stu5",3384,1,0,0,0,0,0,0,1
"stu5",3388,1,0,0,0,0,0,0,1
"stu5",3389,1,0,0,0,0,0,0,1
"stu5",3390,1,0,0,0,0,0,0,1
"stu5",3397,1,0,0,0,0,0,0,1
"stu5",3399,1,0,0,0,0,0,0,1
"stu5",3412,1,0,0,0,0,0,0,1
"stu5",3416,1,0,0,0,0,0,0,1
"stu5",3418,1,0,0,0,0,0,0,1
"stu5",3432,1,0,0,0,0,0,0,1
"stu5",3433,0,0,0,0,0,0,0,1
"stu5",3438,0,0,0,0,0,0,0,1
"stu5",3439,1,0,0,0,0,0,0,1
"stu5",3450,1,0,0,0,0,0,0,1
"stu5",3452,0,0,0,0,0,0,0,1
"stu5",3453,1,0,0,0,0,0,0,1
"stu5",3461,1,0,0,0,0,0,0,1
"stu5",3466,1,0,0,0,0,0,0,1
"stu5",3468,1,0,0,0,0,0,0,1
"stu5",3469,0,0,0,0,0,0,0,1
"stu5",3471,1,0,0,0,0,0,0,1
"stu5",3476,0,0,0,0,0,0,0,1
"stu5",3477,1,0,0,0,0,0,0,1
"stu5",3479,1,0,0,0,0,0,0,1
"stu5",3483,0,0,0,0,0,0,0,1
"stu5",3485,1,0,0,0,0,0,0,1
"stu5",3488,1,0,0,0,0,0,1,0
"stu5",3492,1,0,0,0,0,0,1,0
"stu5",3494,1,0,0,0,0,0,1,0
"stu5",3498,1,0,0,0,0,0,1,0
"stu5",3505,1,0,0,0,0,0,0,1
"stu5",3645,1,0,0,0,0,0,1,0
"stu5",3649,1,0,0,0,0,0,1,0
"stu5",3652,1,0,0,0,0,0,1,0
"stu5",3653,1,0,0,0,0,0,1,0
"stu5",3659,1,0,0,0,0,0,1,0
"stu5",3678,0,0,0,0,0,0,1,0
"stu5",3679,1,0,0,0,0,0,1,0
"stu5",3680,1,0,0,0,0,0,1,0
"stu5",3683,1,0,0,0,0,0,1,0
"stu5",3686,1,0,0,0,0,0,1,0
"stu5",3696,0,0,0,0,0,0,1,0
"stu5",3697,1,0,0,0,0,0,1,0
"stu5",3698,1,0,0,0,0,0,1,0
"stu5",3700,1,0,0,0,0,0,1,0
"stu5",3708,1,0,0,0,0,0,1,0
"stu5",3721,1,0,0,0,0,0,1,0
"stu5",3727,0,0,0,0,0,0,1,0
"stu5",3728,1,0,0,0,0,0,1,0
"stu5",3731,1,0,0,0,0,1,0,1
"stu5",3735,0,0,0,1,0,0,0,0
"stu5",3737,1,0,0,1,0,0,0,0
"stu5",3742,1,0,0,1,0,0,0,0
"stu5",3744,1,0,0,1,0,0,0,0
"stu5",3747,0,0,0,1,0,0,0,0
"stu5",3750,1,0,0,1,0,0,0,0
"stu5",3763,0,0,0,1,0,0,0,0
"stu5",3764,1,0,0,1,0,0,0,0
"stu5",3767,1,0,0,1,0,1,0,1
"stu5",3768,0,0,0,1,0,1,0,1
"stu5",3769,1,0,0,1,0,1,0,1
"stu5",3786,1,0,0,1,0,0,0,0
